taxonID,parent,synonymOf,name,authorship,taxonRank,status,genus,specificEpithet,infraspecificEpithet
8647345,2928734.0,2928751.0,Datura pseudostramonium,Sieber,species,homotypic synonym,Datura,pseudostramonium,
8185619,2928734.0,2928751.0,Datura stramonium chalybaea,W.D.J.Koch,variety,synonym,Datura,stramonium,chalybaea
3801889,2928734.0,2928751.0,Stramonium vulgare,Hill,species,synonym,Stramonium,vulgare,
3798641,2928734.0,2928751.0,Datura pseudostramonium,Sieber ex Bernh.,species,synonym,Datura,pseudostramonium,
7347314,2928734.0,2928751.0,Datura stramonium stramonium,,subspecies,synonym,Datura,stramonium,stramonium
12146405,2928734.0,2928751.0,Stramonium spinosum,Gilib.,species,synonym,Stramonium,spinosum,
8107064,2928734.0,2928751.0,Datura stramonium canescens,Roxb.,variety,synonym,Datura,stramonium,canescens
6402350,2928734.0,2928751.0,Datura stramonium inermis,(Juss. ex Jacq.) Fernald,variety,synonym,Datura,stramonium,inermis
8685002,2928734.0,2928751.0,Datura bertolonii,Parl.,species,homotypic synonym,Datura,bertolonii,
3801915,2928734.0,2928751.0,Stramonium globosum,Bubani,species,proparte synonym,Stramonium,globosum,
7856683,2928734.0,2928751.0,Datura cabanesii,P.Fourn.,species,synonym,Datura,cabanesii,
3798751,2928734.0,2928751.0,Datura lurida,Salisb.,species,synonym,Datura,lurida,
3799009,2928734.0,2928751.0,Datura bernhardii,Lundstr.,species,synonym,Datura,bernhardii,
6402349,,,Datura stramonium stramonium,,variety,accepted,Datura,stramonium,stramonium
8203077,,,Datura stramonium godronii,Danert,variety,accepted,Datura,stramonium,godronii
2928737,2928734.0,2928751.0,Datura inermis,Juss. ex Jacq.,species,synonym,Datura,inermis,
2928753,,,Datura stramonium tatula,(L.) Torr.,variety,accepted,Datura,stramonium,tatula
3798547,2928734.0,2928751.0,Datura stramonium godronii,(Danert) Geerinck & Walravens,form,synonym,Datura,stramonium,godronii
7657192,2928734.0,2928751.0,Datura inermis,Juss.,species,synonym,Datura,inermis,
12375942,2928734.0,2928751.0,Datura stramonium inermis,(Juss. ex Jacq.) C.E.Lundstr.,variety,synonym,Datura,stramonium,inermis
12287128,2928734.0,2928751.0,Datura stramonium inermis,(Juss. ex Jacq.) L.Plate,subspecies,synonym,Datura,stramonium,inermis
7790634,2928734.0,2928751.0,Datura stramonium inermis,(Juss. ex Jacq.) Schinz & Thell.,variety,synonym,Datura,stramonium,inermis
3798540,2928734.0,2928751.0,Datura stramonium inermis,(Juss. ex Jacq.) Hupke,form,synonym,Datura,stramonium,inermis
8541443,2928734.0,7607190.0,Datura knightii,Pharm,species,homotypic synonym,Datura,knightii,
3798480,2928734.0,2928735.0,Datura thomasii,Torr.,species,synonym,Datura,thomasii,
11335059,2928734.0,2928735.0,Datura thomasiae,Torr.,species,synonym,Datura,thomasiae,
8327888,2928734.0,2928755.0,Datura inoxia inoxia,,subspecies,synonym,Datura,inoxia,inoxia
3798463,2928734.0,2928755.0,Datura velutinosa,V.R.Fuentes,species,synonym,Datura,velutinosa,
7809346,2928734.0,2928755.0,Datura metel,"Griseb., 1861",species,synonym,Datura,metel,
4274720,2928734.0,2928755.0,Datura innoxia innoxia,,variety,synonym,Datura,innoxia,innoxia
2928742,2928734.0,2928755.0,Datura meteloides,DC. ex Dunal,species,proparte synonym,Datura,meteloides,
8404526,2928734.0,2928755.0,Datura metel,Sessé & Moc. ex Dunal,species,synonym,Datura,metel,
8565952,2928734.0,2928755.0,Datura meteloides,DC.,species,homotypic synonym,Datura,meteloides,
8632676,2928734.0,2928755.0,Datura metel,Sessé & Moc.,species,homotypic synonym,Datura,metel,
3798845,2928734.0,2928755.0,Datura guayaquilensis,Kunth,species,synonym,Datura,guayaquilensis,
3798442,2928734.0,2928755.0,Datura wagmannii,Steud.,species,synonym,Datura,wagmannii,
3798452,2928734.0,2928738.0,Datura villosa,Fernald,species,synonym,Datura,villosa,
3798850,2928734.0,2928738.0,Datura gigantea,C.Huber,species,synonym,Datura,gigantea,
10983761,2928734.0,2928738.0,Datura hummatu dubia,Bernh.,variety,synonym,Datura,hummatu,dubia
12360356,2928734.0,2928738.0,Datura dubia,(Benth.) G.Don,species,heterotypic synonym,Datura,dubia,
12303676,2928734.0,2928738.0,Datura fastuosa dubia,(Benth.) C.B.Clarke,variety,synonym,Datura,fastuosa,dubia
3798782,2928734.0,7894250.0,Datura laevis,Bertol.,species,synonym,Datura,laevis,
8467326,2928734.0,2928736.0,Datura leichhardtii pruinosa,(Greenm.) A.S.Barclay,subspecies,homotypic synonym,Datura,leichhardtii,pruinosa
7546118,2928734.0,2928736.0,Datura leichhardtii pruinosa,(Greenm.) A.S.Barclay ex S.A.Hammer,subspecies,synonym,Datura,leichhardtii,pruinosa
3798764,2928734.0,2928736.0,Datura leichhardtii pruinosa,"(Greenm.) A.S.Barclay ex K.Hammer, 1983",subspecies,homotypic synonym,Datura,leichhardtii,pruinosa
5581528,2928734.0,3798966.0,Apemon crassicaule,Raf.,species,synonym,Apemon,crassicaule,
3798742,2928734.0,3798966.0,Datura macrocaulis,Roth,species,synonym,Datura,macrocaulis,
8573486,2928734.0,3798966.0,Brugmansia ceratocaula,(Jacq.) Court,species,homotypic synonym,Brugmansia,ceratocaula,
3798578,2928734.0,3798966.0,Datura sinuata,Sessé & Moc.,species,synonym,Datura,sinuata,
5581544,2928734.0,3798966.0,Solandra herbacea,Dunal,species,synonym,Solandra,herbacea,
3797864,2928734.0,3798966.0,Ceratocaulos daturoides,Spach,species,synonym,Ceratocaulos,daturoides,
7530087,2928734.0,3798966.0,Datura ceratocaula,Ortega,species,synonym,Datura,ceratocaula,
8650525,2928734.0,3798927.0,Datura denoteri,Sollier,species,homotypic synonym,Datura,denoteri,
8061566,2928734.0,3798966.0,Brugmansia ceratocaula,(Jacq.) Dum.,species,synonym,Brugmansia,ceratocaula,
5581088,2928734.0,3798966.0,Brugmansia ceratocaula,(Jacq.) Court ex Gaede,species,synonym,Brugmansia,ceratocaula,
4924566,,7717.0,Sclerophylacaceae,,family,synonym,,,
3782065,,7717.0,Goetzeaceae,,family,synonym,,,
9495284,,7717.0,Hyoscyamaceae,,family,synonym,,,
4937349,,7717.0,Salpiglossidaceae,,family,synonym,,,
4937326,,7717.0,Cestraceae,,family,synonym,,,
4937329,,7717.0,Atropaceae,,family,synonym,,,
9584096,,7717.0,Daturaceae,,family,synonym,,,
4077944,,7717.0,Duckeodendraceae,,family,synonym,,,
9463456,,7717.0,Lyciaceae,,family,synonym,,,
9274724,,7717.0,Browalliaceae,,family,synonym,,,
9376708,,7717.0,Nicotianaceae,,family,synonym,,,
7300137,,,Anthrotroche,,genus,accepted,,,
2928784,,,Cestrum,L.,genus,accepted,,,
6402723,,,Leptoglossis,Benth.,genus,accepted,,,
3801779,,,Jabrosa,Steud.,genus,doubtful,,,
7596094,,,Jaborosa,"(Dunal) Wettst., 1891",genus,doubtful,,,
7299812,,,Latua,Phil.,genus,accepted,,,
3798738,,,Salpingoglottis,K.Koch,genus,doubtful,,,
3799268,,,Sacranthus,Endl.,genus,doubtful,,,
2928713,,,Nothocestrum,A.Gray,genus,accepted,,,
8113836,,,Belladonna,Ruppius,genus,doubtful,,,
7299880,,,Blencocoes,,genus,accepted,,,
7299338,,,Schraderanthus,Averett,genus,accepted,,,
2928795,,,Salpichroa,Miers,genus,accepted,,,
3166338,,,Solenopsis,,genus,doubtful,,,
8248666,,,Goetzia,"Miers, 1870",genus,doubtful,,,
3797083,,,Hypnoticon,"Rchb., 1841",genus,doubtful,,,
2928842,,,Schizanthus,Ruiz & Pav.,genus,accepted,,,
3801790,,,Tabacina,Rchb.,genus,doubtful,,,
7299133,,,Solandera,"Kuntze, 1891",genus,doubtful,,,
4907952,,,Papas,"F.M.Opiz, 1843",genus,doubtful,,,
3797178,,,Agnistus,"G.Don, 1839",genus,doubtful,,,
3802963,,,Himenanthus,Steud.,genus,doubtful,,,
12320953,,,Helix,,genus,doubtful,,,
3803312,,,Petchoa,Boker & J.M.H.Shaw,genus,doubtful,,,
2932921,,,Scopolia,Jacq.,genus,accepted,,,
3800720,,,Brovallia,L.,genus,doubtful,,,
8060955,,,Anisodus,Link ex Spreng.,genus,doubtful,,,
2928892,,,Atropa,L.,genus,accepted,,,
2932904,,,Salpiglossis,K.Koch,genus,doubtful,,,
3797326,,,Epetetiorhiza,Steud.,genus,doubtful,,,
4909336,,,Solanispermum,"M.E.J.Chandler, 1957",genus,accepted,,,
7299240,,,Dyssochroma,Miers,genus,accepted,,,
7299719,,,Crenidium,Haegi,genus,accepted,,,
2932945,,,Oryctes,S.Watson,genus,accepted,,,
7299882,,,Benthamiella,Speg. ex Wettst.,genus,accepted,,,
3802819,,,Hyosciamus,Neck.,genus,accepted,,,
7299264,,,Schwenckia,L.,genus,accepted,,,
3234413,,,Discopodium,Hochst.,genus,accepted,,,
3782076,,,Coeloneurum,Radlk.,genus,accepted,,,
7299647,,,Physochlaina,G.Don,genus,accepted,,,
2932910,,,Brunfelsia,L.,genus,accepted,,,
11100694,,,Iozelia,J.M.H.Shaw,genus,doubtful,,,
3782072,,,Henoonia,Griseb.,genus,accepted,,,
7968976,,,Reyesia,Gay,genus,doubtful,,,
7299858,,,Lamarkea,"Pers., 1805",genus,doubtful,,,
7300142,,,Hawkesiophyton,Hunz.,genus,accepted,,,
7299176,,,Alkekengi,Mill.,genus,accepted,,,
7731520,,,Benthamiella,Speg.,genus,doubtful,,,
3799881,,,Physochlaena,"K.Koch, 1849",genus,doubtful,,,
9650396,,,Darcyanthus,Hunz. ex N.A.Harriman,genus,accepted,,,
7299697,,,Cuatresia,Hunz.,genus,accepted,,,
2928864,,,Chamaesaracha,(A.Gray) Benth.,genus,doubtful,,,
7626286,,,Jasminoides,"Medik., 1789",genus,doubtful,,,
7300033,,,Atropanthe,Pascher,genus,accepted,,,
7299325,,,Duboisa,,genus,accepted,,,
3799641,,,Pittunia,Miers,genus,doubtful,,,
2928839,,,Withania,Pauquy,genus,accepted,,,
4937327,,,Protoschwenckia,Soler.,genus,accepted,,,
3801494,,,Trinogeton,Walp.,genus,doubtful,,,
3802604,,,Phisalis,"Nocca, 1793",genus,doubtful,,,
10948846,,,Chamaesaracha,"(A.Gray) A.Gray, 1876",genus,doubtful,,,
7300166,,,Grammosolen,Haegi,genus,accepted,,,
10580203,,,Swartzia,"J.F.Gmel., 1791",genus,doubtful,,,
2928732,,,Dunalia,Kunth,genus,accepted,,,
7387090,,,Alkekengi,Tourn. ex Haller,genus,doubtful,,,
2928987,,,Solandra,Sw.,genus,accepted,,,
7300086,,,Atrichodendron,Gagnep.,genus,accepted,,,
12012402,,,Przewalskia,,genus,doubtful,,,
8177840,,,Salpiglossis,Ruiz & Pav.,genus,accepted,,,
7300146,,,Anthocercis,Labill.,genus,accepted,,,
7300119,,,Archiphysalis,Kuang,genus,accepted,,,
7299824,,,Merinthopodium,Donn.Sm.,genus,accepted,,,
2932929,,,Jaborosa,Juss.,genus,accepted,,,
7299147,,,Pantacantha,Speg.,genus,accepted,,,
3797480,,,Hiosciamus,Neck.,genus,doubtful,,,
3801557,,,Manoellia,"Rchb., 1828",genus,doubtful,,,
2928904,,,Calibrachoa,La Llave & Lex.,genus,doubtful,,,
2928858,,,Petunia,Juss.,genus,accepted,,,
2928980,,,Streptosolen,Miers,genus,accepted,,,
4077945,,,Duckeodendron,Kuhlm.,genus,accepted,,,
7299813,,,Metternichia,J.C.Mikan,genus,accepted,,,
7299617,,,Plowmania,Hunz. & Subils,genus,accepted,,,
7299873,,,Juanulloa,Ruiz & Pav.,genus,accepted,,,
2928997,,,Solanum,L.,genus,accepted,,,
3800348,,,Chamaesarachia,Franch. & Sav.,genus,doubtful,,,
12377828,,,Bauhinia,,genus,doubtful,,,
3801115,,,Matthisonia,Lindl.,genus,doubtful,,,
2932933,,,Browallia,L.,genus,accepted,,,
4884936,,,Cryptocarpum,"(Dunal) R.van der Wijk et al., 1959",genus,doubtful,,,
2928971,,,Lycianthes,(Dunal) Hassl.,genus,accepted,,,
7299561,,,Physaliastrum,Makino,genus,accepted,,,
3797378,,,Scopola,Jacq.,genus,doubtful,,,
3800910,,,Witharia,"Rchb., 1828",genus,doubtful,,,
8586337,,,Solanumxylon,"Franco & Brea, 2008",genus,accepted,,,
3798777,,,Nicotunia,Burbank,genus,doubtful,,,
11686458,,,Capscium,,genus,accepted,,,
4906444,,,Rayera,,genus,doubtful,,,
2932937,,,Capsicum,L.,genus,accepted,,,
3801356,,,Jaltonia,Steud.,genus,doubtful,,,
3799802,,,Physoclaina,"Boiss., 1879",genus,doubtful,,,
3797439,,,Dutra,Bernh. ex Steud.,genus,doubtful,,,
2928883,,,Brugmansia,Pers.,genus,accepted,,,
7300113,,,Heteranthia,Nees & Mart.,genus,accepted,,,
2928728,,,Mandragora,L.,genus,accepted,,,
12303741,,,Bulimus,,genus,doubtful,,,
3802976,,,Herschellia,Bartl.,genus,doubtful,,,
7299148,,,Sessea,Ruiz & Pav.,genus,accepted,,,
2928983,,,Bouchetia,DC. ex Dunal,genus,accepted,,,
7300010,,,Solenostigma,Klotzsch ex Walp.,genus,doubtful,,,
3802450,,,Hyosicamus,Hill,genus,doubtful,,,
6402978,,,Iochroma,Benth.,genus,accepted,,,
7299192,,,Exodeconus,Raf.,genus,accepted,,,
3797935,,,Schuenkia,Raf.,genus,doubtful,,,
7299842,,,Melananthus,Walp.,genus,accepted,,,
7299975,,,Stramonium,Tourn. ex Haller,genus,doubtful,,,
2928756,,,Nicotiana,L.,genus,accepted,,,
7299864,,,Markea,Rich.,genus,accepted,,,
7299405,,,Deprea,Raf.,genus,accepted,,,
7299599,,,Poortmannia,Drake,genus,accepted,,,
7352215,,,Chamaesaracha,(A.Gray) Benth. ex Franch. & Sav.,genus,accepted,,,
2928725,,,Fabiana,Ruiz & Pav.,genus,accepted,,,
8386929,,,Belladona,"Adans., 1763",genus,doubtful,,,
7299908,,,Tubocapsicum,(Wettst.) Makino,genus,accepted,,,
7299909,,,Tsoala,Bosser & D'Arcy,genus,accepted,,,
2928808,,,Lycium,L.,genus,accepted,,,
3782066,,,Espadaea,A.Rich.,genus,accepted,,,
2928854,,,Nicandra,Adans.,genus,accepted,,,
7564682,,,Capsicophysalis,(Bitter) Averett & M.Martínez,genus,accepted,,,
7299142,,,Parabouchetia,,genus,doubtful,,,
3798741,,,Salpiglottis,hort. ex K.Koch,genus,doubtful,,,
10179753,,,Salpiglossis,Hook.,genus,doubtful,,,
7300139,,,Anthotroche,Endl.,genus,accepted,,,
7299913,,,Trozelia,Raf.,genus,accepted,,,
3803119,,,Anthoceris,"Steud., 1821",genus,doubtful,,,
11480855,,,Doselia,A.Orejuela & Särkinen,genus,accepted,,,
2928898,,,Goetzea,Wydler,genus,accepted,,,
3800782,,,Netouxia,G.Don,genus,doubtful,,,
2928881,,,Saracha,Ruiz & Pav.,genus,accepted,,,
7808573,,,Alkekengi,Miers,genus,doubtful,,,
7299796,,,Brachistus,Miers,genus,accepted,,,
3234397,,,Siphonema,,genus,doubtful,,,
7299927,,,Manoelia,,genus,doubtful,,,
4909335,,,Solanites,"G.Saporta, 1862",genus,accepted,,,
7299565,,,Reyesia,Clos,genus,accepted,,,
2928976,,,Hyoscyamus,L.,genus,accepted,,,
9498125,,,Calliphysalis,Whitson,genus,accepted,,,
9486041,,,Stevekenia,,genus,accepted,,,
7299672,,,Cyphanthera,Miers,genus,accepted,,,
7299721,,,Combera,Sandwith,genus,accepted,,,
2928894,,,Duboisia,R.Br.,genus,accepted,,,
2928802,,,Jaltomata,Schltdl.,genus,accepted,,,
3234418,,,Przewalskia,Maxim.,genus,accepted,,,
3800504,,,Licopersicum,"Neck., 1790",genus,doubtful,,,
10051800,,,Trompettia,J.Dupin,genus,accepted,,,
8254205,,,Calibrachoa,Cerv.,genus,accepted,,,
7299210,,,Eriolarynx,(Hunz.) Hunz.,genus,accepted,,,
4896096,,,Brachyhelus,(Benth.) Post & Kuntze,genus,doubtful,,,
7299236,,,Sclerophylax,Miers,genus,accepted,,,
2928734,,,Datura,L.,genus,accepted,,,
7296379,,,Alsodeia,,genus,doubtful,,,
4887079,,,Cantisolanum,"E.M.Reid & M.E.J.Chandler, 1933",genus,accepted,,,
2928990,,,Nierembergia,Ruiz & Pav.,genus,accepted,,,
3800728,,,Brouvalea,Adans.,genus,doubtful,,,
7299321,,,Schultesianthus,Hunz.,genus,accepted,,,
7299248,,,Marckea,"Rich., 1826",genus,accepted,,,
2928907,,,Physalis,L.,genus,accepted,,,
3802837,,,Hyocyamus,G.Don,genus,doubtful,,,
3798244,,,Sarracha,"Rchb., 1827",genus,doubtful,,,
3797859,,,Cestron,St.-Lag.,genus,doubtful,,,
3797514,,,Scizanthus,"Pers., 1806",genus,doubtful,,,
2928964,,,Leucophysalis,Rydb.,genus,accepted,,,
7299595,,,Protoschwenkia,Soler.,genus,doubtful,,,
7299921,,,Trianaea,Planch. & Linden,genus,accepted,,,
3234425,,,Vestia,Willd.,genus,accepted,,,
10900714,,,Eriochroma,J.M.H.Shaw,genus,doubtful,,,
7299894,,,Vassobia,Rusby,genus,accepted,,,
7299521,,,Darcyanthus,"Hunz., 2000",genus,doubtful,,,
8197160,,,Lycopersicon,Tourn. ex Ruppius,genus,doubtful,,,
2928708,,,Hunzikeria,D'Arcy,genus,accepted,,,
3803268,,,Grabowskya,"Endl., 1839",genus,doubtful,,,
2928844,,,Quincula,Raf.,genus,accepted,,,
12299490,,,Cynanchum,,genus,doubtful,,,
3802824,,,Hyoschyamus,Zumagl.,genus,doubtful,,,
7299128,,,Anisodus,Link,genus,accepted,,,
5341755,,,Witheringia,L'Hér.,genus,accepted,,,
7299903,,,Tzeltalia,E.Estrada & M.Martínez,genus,accepted,,,
7299911,,,Belladonna,"Mill., 1754",genus,doubtful,,,
3801119,,,Mathea,"Vell., 1831",genus,doubtful,,,
3234419,,,Athenaea,Sendtn.,genus,accepted,,,
3800254,,,Crabowskia,G.Don,genus,doubtful,,,
2932908,,,Nectouxia,Kunth,genus,accepted,,,
3801671,,,Manaelia,Bowdich,genus,doubtful,,,
7299955,,,Symonanthus,Haegi,genus,accepted,,,
7299182,,,Nolana,L.f.,genus,accepted,,,
7299614,,,Brunfelsiopsis,"Urb., 1897",genus,doubtful,,,
7299917,,,Triguera,,genus,doubtful,,,
5580891,,7299346.0,Dolia grandiflora,Phil.,species,synonym,Dolia,grandiflora,
3798044,,7299346.0,Nolana crassifolia,Poepp. ex Kuntze,species,synonym,Nolana,crassifolia,
3797146,,7299346.0,Alibrexia philippii,A.Braun ex W.Brandt,species,synonym,Alibrexia,philippii,
7299345,,7299346.0,Nolana crassulifolia,Poepp.,species,heterotypic synonym,Nolana,crassulifolia,
8554460,,7299346.0,Alibrexia philippii,A.Braun,species,homotypic synonym,Alibrexia,philippii,
3802485,,7299346.0,Lycium spencerae,J.F.Macbr.,species,synonym,Lycium,spencerae,
7528208,,7299346.0,Nolana paradoxa,Bertero ex Dunal,species,heterotypic synonym,Nolana,paradoxa,
8442000,,7299346.0,Nolana grossuelia,Kunze,species,homotypic synonym,Nolana,grossuelia,
8656713,,7299346.0,Nolana crassifolia,Poepp.,species,homotypic synonym,Nolana,crassifolia,
12361022,,7299346.0,Dolia philippii,(A.Braun) F.H.Brandt,species,synonym,Dolia,philippii,
7423804,,7299346.0,Nolana grossuelia,Kunze ex Gay,species,synonym,Nolana,grossuelia,
5580903,,7299346.0,Dolia atacamensis,W.Brandt,species,synonym,Dolia,atacamensis,
5580762,,7299346.0,Alona tomentosa,Lindl.,species,synonym,Alona,tomentosa,
8520202,,7299346.0,Nolana paradoxa,Bertero,species,homotypic synonym,Nolana,paradoxa,
5580884,,7299346.0,Dolia philippii,W.Brandt,species,synonym,Dolia,philippii,
8644892,,7299346.0,Dolia rupicola,(Miers) Benth. & Hook.fil.,species,homotypic synonym,Dolia,rupicola,
12304343,,7299346.0,Dolia atacamensis,F.H.Brandt,species,synonym,Dolia,atacamensis,
3797133,,7299346.0,Alibrexia rupicola,Miers,species,synonym,Alibrexia,rupicola,
5580899,,7299346.0,Dolia crassifolia,(Poepp.) Kuntze,species,synonym,Dolia,crassifolia,
3797128,,7299346.0,Alibrexia tomentosa,Miers,species,synonym,Alibrexia,tomentosa,
5580879,,7299346.0,Dolia tomentosa,(Lindl.) Benth. & Hook.,species,synonym,Dolia,tomentosa,
8008358,,7299346.0,Dolia crassulifolia,(Kunze ex Walp.) Kuntze,species,synonym,Dolia,crassulifolia,
3802190,,7299346.0,Bargemontia crassulifolia,(Poepp.) I.M.Johnst.,species,synonym,Bargemontia,crassulifolia,
7887506,,7299346.0,Dolia rupicola,(Miers) Benth. & Hook.fil. ex Wettst.,species,synonym,Dolia,rupicola,
3797161,,3798023.0,Nolana tovariana,Ferreyra,species,synonym,Nolana,tovariana,
3798087,,3798023.0,Nolana cerrateana,Ferreyra,species,synonym,Nolana,cerrateana,
3797384,,3798023.0,Nolana revoluta,Ruiz & Pav.,species,synonym,Nolana,revoluta,
3797451,,3798023.0,Nolana pilosa,I.M.Johnst.,species,synonym,Nolana,pilosa,
3797582,,3798023.0,Nolana pallida,I.M.Johnst.,species,synonym,Nolana,pallida,
5580882,,3798023.0,Dolia revoluta,(Ruiz & Pav.) Benth. & Hook.fil.,species,synonym,Dolia,revoluta,
3797136,,3798023.0,Alibrexia revoluta,(Ruiz & Pav.) Miers,species,synonym,Alibrexia,revoluta,
5580768,,3798023.0,Alona revoluta,(Ruiz & Pav.) Lindl.,species,synonym,Alona,revoluta,
3799974,,3800155.0,Brunfelsia hopeana macrocalyx,Dusén,variety,synonym,Brunfelsia,hopeana,macrocalyx
3799715,,7299703.0,Brunfelsia ramosissima laxiflora,J.A.Schmidt,form,synonym,Brunfelsia,ramosissima,laxiflora
3796812,,7299703.0,Franciscea ramosissima,Pohl,species,synonym,Franciscea,ramosissima,
8161012,,7299703.0,Brunfelsia ramosissima laxiflora,J.A.Schmidt,variety,synonym,Brunfelsia,ramosissima,laxiflora
3796901,,7299703.0,Franciscea divaricata,Pohl,species,synonym,Franciscea,divaricata,
3796947,,7299703.0,Franciscea acuminata,Pohl,species,synonym,Franciscea,acuminata,
7539828,,7299703.0,Franciscea confertiflora,Pohl,species,synonym,Franciscea,confertiflora,
8620365,,7299703.0,Gardoquia obovata,Spreng.,species,homotypic synonym,Gardoquia,obovata,
3732730,,7299703.0,Gerardia brasiliensis,Spreng.,species,synonym,Gerardia,brasiliensis,
8303971,,7299703.0,Gardoquia obovata,Spreng. ex Benth.,species,synonym,Gardoquia,obovata,
3799711,,7299703.0,Brunfelsia ramosissima parcifolia,J.A.Schmidt,form,synonym,Brunfelsia,ramosissima,parcifolia
8419541,,7299703.0,Brunfelsia ramosissima pauciflora,J.A.Schmidt,variety,synonym,Brunfelsia,ramosissima,pauciflora
3796816,,7299703.0,Franciscea pohliana,J.A.Schmidt,species,synonym,Franciscea,pohliana,
3800238,,7299703.0,Brunfelsia acuminata ramosissima,(Pohl) Voss,form,synonym,Brunfelsia,acuminata,ramosissima
