taxonID,parent,synonymOf,name,authorship,taxonRank,status
5341777,,,Physalis walteri,Nutt.,species,accepted
5581289,,,Physalis lignescens,Waterf.,species,accepted
5581216,,,Physalis orizabae,Dunal,species,accepted
5581016,,,Physalis subrepens,Waterf.,species,accepted
5341776,,,Physalis caudella,Standl.,species,accepted
5581047,,,Physalis sordida,Fernald,species,accepted
5341773,,,Physalis eggersii,O.E.Schulz,species,accepted
5581117,,,Physalis purpurea,Wiggins,species,accepted
5581283,,,Physalis longicaulis,Waterf.,species,accepted
5580995,,,Physalis turbinatoides,Waterf.,species,accepted
6402943,,,Physalis fendleri,A.Gray,species,accepted
5581364,,,Physalis gracilis,Miers,species,accepted
5581249,,,Physalis minor,Ridl.,species,doubtful
5581277,,,Physalis longipedicellata,Waterf.,species,accepted
7529278,,,Physalis jaquinii,Link,species,doubtful
5581247,,,Physalis minutiflora,Moc. & Sessé ex Dunal,species,doubtful
5580999,,,Physalis tehuacanensis,Waterf.,species,accepted
7957506,,,Physalis elliottii,Kunze,species,accepted
5341800,,,Physalis carpenteri,Riddell ex Rydb.,species,accepted
5580912,,,Physalis jaliscensis,Waterf.,species,accepted
5581459,,,Physalis campanula,Standl. & Steyerm.,species,accepted
5341790,,,Physalis lanceolata,Michx.,species,accepted
5581000,,,Physalis tchadica,A.Chev.,species,doubtful
5581001,,,Physalis tamayoi,"O.Vargas, M.Martínez & Dávila",species,accepted
5581358,,,Physalis gymnocarpa,Bellardi ex Vahl,species,doubtful
5580921,,,Physalis adulterina,Fisch. ex Steud.,species,doubtful
6402729,,,Physalis pruinosa,L.,species,accepted
8079610,,,Physalis victoriana,J.M.Toledo,species,accepted
5581478,,,Physalis arborescens,L.,species,accepted
5341810,,,Physalis pumila,Nutt.,species,accepted
5581314,,,Physalis ignota,Britton,species,accepted
5581258,,,Physalis microcarpa,Urb. & Ekman,species,accepted
5581392,,,Physalis erecta,Bellardi ex Colla,species,doubtful
5580919,,,Physalis aggregata,Waterf.,species,accepted
5341803,,,Physalis cordata,Mill.,species,accepted
7299833,,,Physalis nicandroides,Schltdl.,species,accepted
5580994,,,Physalis urceolata,Ruiz & Pav. ex Dunal,species,doubtful
8791507,,,Physalis philadelphica,Lambert,species,doubtful
7878576,,,Physalis arenaria,Schrank,species,doubtful
5581257,,,Physalis microphysa,A.Gray,species,accepted
5581081,,,Physalis sagunda,Walp.,species,doubtful
7299781,,,Physalis pringlei,Greenm.,species,accepted
7918037,,,Physalis angulata,"Walter, 1788",species,doubtful
8172178,,,Physalis latisepala,C.V.Morton,species,doubtful
5341782,,,Physalis crassifolia,Benth.,species,accepted
8936175,,,Physalis infinemundi,Wilf,species,accepted
5581419,,,Physalis coztomatl,Moc. & Sessé ex Dunal,species,accepted
8829259,,,Metternichia princeps,Mik.,species,doubtful
3799931,,2928783,Nicotiana glauca grandiflora,Comes,variety,synonym
3799935,,2928783,Nicotiana glauca genuina,Millán,form,synonym
3796802,,2928783,Siphaulax glabra,Raf.,species,synonym
3799923,,2928783,Nicotiana glauca typica,Millán,variety,synonym
3799943,,2928783,Nicotiana glauca angustifolia,Comes,variety,synonym
3800526,,2928783,Nicotiana arborea,Larrañaga,species,synonym
12308633,,2928783,Nicotiana arborea,F.Dietr.,species,synonym
3799925,,2928783,Nicotiana glauca lateritia,Lillo,form,synonym
3799940,,2928783,Nicotiana glauca decurrens,Comes,variety,synonym
5581248,,,Physalis minuta,Griggs,species,accepted
5581311,,,Physalis ingrata,Standl.,species,accepted
5581202,,,Physalis patula,Mill.,species,accepted
5581020,,,Physalis subilsiana,J.M.Toledo,species,accepted
5581236,,,Physalis muelleri,Waterf.,species,accepted
7299868,,,Physalis melanocystis,(B.L.Rob.) Bitter,species,accepted
7796156,,,Physalis solanacea,(Schltdl.) Axelius,species,accepted
5341768,,,Physalis cinerascens,(Dunal) Hitchc.,species,accepted
5341807,,,Physalis hederifolia,A.Gray,species,accepted
5581005,,,Physalis sulphurea,(Fernald) Waterf.,species,accepted
5341769,,,Physalis acutifolia,(Miers) Sandwith,species,accepted
5341797,,,Physalis grisea,(Waterf.) M.Martínez,species,accepted
3798779,,2928783,Nicotidendron glauca,(Graham) Griseb.,species,synonym
5581033,,,Physalis stapelioides,(Decne. ex Regel) Bitter,species,accepted
3801472,,,Tsoala tubiflora,Bosser & D' Arcy,species,accepted
7299613,7299612,,Nicotiana miersii miersii,,variety,accepted
3800234,,7299612,Nicotiana collae,Phil.,species,synonym
7729109,,7299612,Petunia viscosa,Colla,species,proparte synonym
3800203,,7299612,Nicotiana coquimbana,Phil.,species,synonym
7461046,,7299612,Nicotiana parviflora,Phil.,species,heterotypic synonym
3799190,,7411875,Nicotiana rusbyi,Britton ex Rusby,species,synonym
3799877,,7411875,Nicotiana herzogii,Dammer,species,synonym
3799607,7299612,,Nicotiana miersii lychnoides,(J.Rémy ex Gay) Goodsp.,variety,accepted
3782078,,,Coeloneurum ferrugineum,(Spreng.) Urb.,species,accepted
2928799,,2928844,Guincula,Raf.,genus,synonym
2928845,,,Quincula lobata,(Torr.) Raf.,species,accepted
4077946,,,Duckeodendron cestroides,Kuhlm.,species,accepted
3800998,,7719922,Larnax maculatifolia,E.Rodr. & S.Leiva,species,synonym
3800962,,3801491,Merinthopodium campanulatum,Donn.Sm.,species,synonym
11017511,,7368981,Larnax schjellerupiae,S.Leiva & Quip.,species,synonym
3800889,,7368981,Larnax schjellerupii,S.Leiva & Quip.,species,synonym
3800984,,8235244,Larnax nieva,S.Leiva & N.W.Sawyer,species,synonym
3801050,,7539891,Larnax harlingiana,Hunz. & Barboza,species,synonym
3801008,,7470182,Larnax lutea,S.Leiva,species,synonym
3801017,,8009080,Larnax longipedunculata,"S.Leiva, E.Rodr. & J.Campos",species,synonym
5581218,,3798362,Physalis orinocensis,Kunth,species,synonym
3803064,,3798362,Hebecladus granulosus,Miers,species,synonym
3802183,,3798362,Iochroma suffruticosa,Dammer,species,synonym
5580961,,3798362,Physalis xalapensis,Kunth,species,synonym
5581511,,3798362,Athenaea orinocensis,(Kunth) D' Arcy,species,synonym
3801052,,3798362,Withania orinocensis,(Kunth) Dunal,species,synonym
3800979,,3798362,Larnax orinocensis,(Kunth) Miers,species,synonym
7924969,,3798362,Deprea granulosa,(Miers) Hunz. & Barboza,species,synonym
7896341,,3798362,Deprea suffruticosa,(Dammer),species,synonym
3800862,,3798362,Larnax suffruticosa,(Dammer) Hunz.,species,synonym
5581496,,3798362,Athenaea xalapensis,(Kunth) Hemsl.,species,synonym
3800919,,3798362,Withania xalapensis,(Kunth) Dunal,species,synonym
3798336,,3798362,Deprea xalapensis,(Kunth) Raf.,species,synonym
3802461,,3798362,Larnax xalapensis,(Kunth) Miers,species,synonym
3803111,,7609041,Hawkesiophyton klugii,Hunz.,species,synonym
3798371,,3798356,Deprea hirtiflora,Axelius & D' Arcy,species,synonym
7631628,,8389901,Larnax toledoana,Barboza & S.Leiva,species,synonym
3801004,,7487067,Larnax macrocalyx,"S.Leiva, E.Rodr. & J.Campos",species,synonym
11113768,3798341,,Deprea sylvarum sylvarum,,subspecies,accepted
3800844,,3798341,Larnax sylvarum novogranatensis,N.W.Sawyer,subspecies,synonym
5581500,,3798341,Athenaea sylvarum,Standl. & C.V.Morton,species,synonym
11210432,3798341,,Deprea sylvarum novogranatensis,N.W.Sawyer,subspecies,accepted
3801081,,7457521,Larnax darcyana,N.W.Sawyer,species,synonym
7299815,,3798341,Larnax sylvarum,(Standl. & C.V.Morton) N.W.Sawyer,species,synonym
3800940,,8111480,Larnax psilophyta,N.W.Sawyer,species,synonym
3801056,,7804540,Larnax grandiflora,N.W.Sawyer & S.Leiva,species,synonym
5581013,,3798348,Physalis subtriflora,Ruiz & Pav.,species,synonym
3800870,,3798348,Larnax subtriflora,(Ruiz & Pav.) Miers,species,synonym
3800928,,3798348,Withania subtriflora,(Ruiz & Pav.) Dunal,species,synonym
5581501,,3798348,Athenaea subtriflora,(Ruiz & Pav.) Zahlbr.,species,synonym
3801098,,7646654,Larnax bongaraensis,S.Leiva,species,synonym
3801485,,3801368,Markea camponotii,Ducke,species,synonym
3800953,,8394900,Larnax pilosa,"S.Leiva, E.Rodr. & J.Campos",species,synonym
7914098,,7824249,Larnax purpureocarpa,"S.Leiva, Deanna & Barboza",species,synonym
3801043,,8219307,Larnax hawkesii,Hunz.,species,synonym
5581519,,3798378,Athenaea glabra,Standl.,species,synonym
3801062,,3798378,Larnax glabra,(Standl.) N.W.Sawyer,species,synonym
3800949,,7601817,Larnax pomacochaensis,S.Leiva,species,synonym
3800878,,8046646,Larnax steyermarkii,Hunz.,species,synonym
7693985,,8323631,Larnax macasiana,"Deanna, S.Leiva & Barboza",species,synonym
5581260,,3801479,Lamarckia coccinea,(Rich.) Vahl,species,synonym
6038745,,3801479,Lamarkea coccinea,(Rich.) Pers.,species,synonym
3800836,,8362461,Larnax vasquezii,"S.Leiva, E.Rodr. & J.Campos",species,synonym
3801201,,3798420,Withania bitterana,(Werderm.) Benítez,species,synonym
8616817,,3798420,Athenaea herbacea,Bitter,species,homotypic synonym
5581523,,3798420,Athenaea bitteriana,Werderm.,species,synonym
5581518,,3798420,Athenaea herbacea,Bitter ex Werderm.,species,synonym
3801180,,3798420,Withania bitteriana,(Werderm.) Gilli,species,synonym
7822054,,3798420,Withania bitteriana,(Werderm.) Benitez,species,synonym
3798998,,3801308,Salpichroma cuspidatum,Dunal,species,synonym
3797374,,3801308,Ectozoma pavonii,Miers,species,synonym
7695434,,3801308,Salpichroa cuspidata,Dunal,species,synonym
12284082,,3801308,Juanulloa pavonii,(Miers) Wettst.,species,synonym
3801222,,3801308,Juanulloa pavonii,(Miers) Benth. & Hook.,species,synonym
3800929,,7872663,Larnax purpurea,S.Leiva,species,synonym
3801074,,7850291,Larnax dilloniana,"S.Leiva, Quip. & N.W.Sawyer",species,synonym
3801260,,3801254,Markea reticulata,Steyerm. & Maguire,species,synonym
3801267,,3801254,Markea porphyrobaphes,Sandwith,species,synonym
3801468,,3801254,Markea costanensis,Steyerm.,species,synonym
9716345,7867761,,Deprea sawyeriana valladolidana,"Deanna, Barboza & S.Leiva",subspecies,accepted
9787186,7867761,,Deprea sawyeriana sawyeriana,,subspecies,accepted
5581509,,7776109,Athenaea peruviana,Zahlbr.,species,synonym
3800960,,7776109,Larnax peruviana,(Zahlbr.) Hunz.,species,synonym
8219566,,7776109,Withania peruviana,(Zahlbr.) Hunz.,species,synonym
8638490,,7776109,Withania peruviana,(Zahlbr.) J.F.Macbr.,species,synonym
7992020,,7776109,Athanasia peruviana,(Zahlbr.) Durieu,species,synonym
8037872,,7971465,Larnax altomayoensis,S.Leiva & Quip.,species,synonym
3801089,,3798400,Larnax cuyacensis,N.W.Sawyer & S.Leiva,species,synonym
7584517,,7916290,Larnax pumila,"S.Leiva, Barboza & Deanna",species,synonym
8158633,,7586648,Larnax pedrazae,S.Leiva & Barboza,species,synonym
3800971,,8419637,Larnax parviflora,N.W.Sawyer & S.Leiva,species,synonym
7423661,,8084759,Larnax abra-patriciae,S.Leiva & Barboza,species,synonym
3801103,,7468049,Larnax andersonii,N.W.Sawyer,species,synonym
12388967,,8099360,Solanum coniodes,Moric. ex Dunal,species,proparte synonym
12388968,,8099360,Saracha conoides,Benth. & Hook.fil.,species,proparte synonym
3797212,,2928868,Solanum coronopoideum,St.-Lag.,species,synonym
3797208,,2928868,Solanum coronopus,Dunal,species,synonym
3798632,,2928868,Saracha coronopus,(Dunal) A.Gray,species,synonym
3801159,,2928868,Withania coronopus,(Dunal) Torr.,species,synonym
10843018,,2928871,Chamaesaracha coniodes,Benth. & Hook.f.,species,synonym
11282746,,2928865,Solanum conoides,Moric. ex Dunal,species,synonym
3797434,,2928865,Solanum coniodes,Moric. ex Dunal,species,proparte synonym
3798642,,2928865,Saracha conoides,Benth. & Hook.fil.,species,proparte synonym
8469201,,2928865,Solanum conoides,Moric.,species,homotypic synonym
8679768,,2928865,Solanum coniodes,Moric.,species,homotypic synonym
3802987,,2928865,Solanum linsecumii,Buckley,species,synonym
3800952,,2928865,Withania sordida,Dunal,species,synonym
10956083,,2928865,Chamaesaracha coniodes,(Moric. ex Dunal) Benth. & Hook.f. ex B.D.Jacks.,species,proparte synonym
3798351,,2928865,Saracha sordida,(Dunal) A.Gray,species,synonym
3800887,,2928865,Larnax sordida,(Dunal) Miers,species,synonym
3801404,,3799505,Markea grandiflora,Steyerm.,species,synonym
7299922,,3799505,Trianaea spectabilis,Cuatrec.,species,synonym
3801547,,3799505,Trianaea neovisae,Romero,species,synonym
7949375,,3799505,Trianaea speciosa,(Drake) Soler.,species,synonym
5581451,,3800523,Physalis capsicoides,Bitter,species,synonym
5581521,,3800523,Athenaea cernua,Donn.Sm.,species,synonym
5581264,,3800523,Physalis melanocystis cernua,(Donn.Sm.) Waterf.,variety,synonym
8608746,,3797117,Fabiana fiebrigii,Scolnik,species,homotypic synonym
7449651,,3797108,Fabiana patagonica foliosa,Speg.,variety,synonym
3797082,,3797140,Fabiana hieronymi,Niederl.,species,synonym
3797054,,2928726,Fabiana lutescens,Phil.,species,synonym
3797165,,2928726,Fabiana biflora,J.Rémy,species,synonym
3797176,,2928726,Fabiana araucana,Phil.,species,synonym
3797071,,2928726,Fabiana imbricata biflora,(J.Rémy) Reiche,variety,synonym
3797062,,3797038,Fabiana kurtziana,Dammer,species,synonym
12313751,,3797038,Fabiana patagonica typica,Speg.,variety,synonym
3797092,,3797038,Fabiana glandulosa,Dusén,species,synonym
3798228,,3797038,Fabiana peckii patagonica,(Speg.) Hauman,variety,synonym
3797125,,3796969,Fabiana ericoides,Dunal,species,synonym
7667479,,3796969,Fabiana barriosii,Phil.,species,synonym
3797156,,3796969,Fabiana cordifolia,Dunal,species,synonym
3797167,,3796969,Fabiana barrisii,Phil.,species,synonym
3797131,,3797013,Fabiana deserticola,Reiche,species,synonym
3797142,,3797013,Fabiana densa ramulosa,Wedd.,variety,synonym
7299188,,7299187,Fabiana densa densa,,variety,synonym
3797158,,7299187,Fabiana clarenii,Dammer,species,synonym
3798417,,11785990,Nierembergia patagonica,Speg.,species,synonym
3802874,,11785990,Petunia patagonica,(Speg.) Millán,species,synonym
8304734,,3797045,Fabiana patagonica nana,Speg.,variety,synonym
10880689,,3797045,Fabiana patagonica unranked,"Speg., 1902",subspecies,synonym
7666551,,7299386,Fabiana patagonica brachyloba,Speg.,variety,synonym
7832317,,7299386,Fabiana patagonica gracilis,Speg.,variety,synonym
8298975,9150405,3799682,Solanum nigrum chlorocarpum,"Spenn., 1829",variety,synonym
8022748,9150405,3799682,Solanum nigrum atriplicifolium,Wessely,form,synonym
7366509,9150405,3799682,Solanum morella,"Desv. ex Rouy, 1908",species,synonym
7400874,9150405,3799682,Solanum flavum,"Dunal, 1849",species,synonym
7717326,9150405,3799682,Solanum oleraceum,"Dunal ex Poir., 1814",species,synonym
7946210,9150405,3799682,Solanum nigrum nigrum,,form,synonym
2930881,9150405,9368005,Solanum luteovirescens,C.C.Gmel.,species,heterotypic synonym
8646663,9150405,9368005,Solanum humile,Bernh.,species,homotypic synonym
7846374,9150405,9368005,Solanum humile,Bernh. ex Willd.,species,synonym
7634243,9150405,9368005,Solanum nigrum luteovirescens,N.H.F.Desp.,variety,synonym
2930978,9150405,9368005,Solanum nigrum luteovirescens,(C.C.Gmel.) Kirschl.,subspecies,synonym
11029895,9150405,9368005,Solanum nigrum humile,(Bernh. ex Willd.) Lindm.,form,synonym
2930984,9150405,9368005,Solanum nigrum humile,(Bernh. ex Willd.) C.Y.Wu & S.C.Huang,variety,heterotypic synonym
9052069,9150405,9368005,Solanum nigrum humile,(Bernh. ex Willd.) Döll,form,synonym
10912336,9150405,11033914,Solanum nigrum unranked,Lam.,subspecies,homotypic synonym
3799107,,3801457,Capsicum boninense,Koidz.,species,synonym
11269049,,3801464,Tubocapsicum anomalum obtusum,Makino,subspecies,synonym
12353852,,3801464,Capsicum cordiforme truncatum,Miq.,variety,synonym
3799167,,3801464,Capsicum anomalum,Franch. & Sav.,species,synonym
7705584,,3801464,Tubocapsicum anomalum obtusum,Makino,variety,synonym
3801711,,3801464,Solanum anodontum,H.Lév. & Vaniot,species,synonym
11272922,,3801464,Capsicum minimum,Walker,species,synonym
12278496,,3801464,Capsicum cordiforme truncato,Miq.,variety,synonym
3798025,,3801464,Solanum philippinense,Merr.,species,synonym
11283161,,3801464,Solanum anomalum,"(Franch. & Sav.) Makino, 1908",species,synonym
7792827,,3801464,Tubocapsicum obtusum,(Makino) Kitam.,species,synonym
3796835,,3802877,Lycium karasbergense,L.Bolus,species,synonym
3797736,,3802877,Lycium colletioides,Dammer,species,synonym
3802758,,3802877,Lycium salinicola,I.Verd.,species,synonym
3798546,,7300058,Lycium abeliiflorum,Rchb.,species,synonym
3802529,,7300058,Lycium somalense,Dammer,species,synonym
8785849,,7300058,Lycium mediterraneum leucocladum,Dunal,variety,synonym
3796848,,7300058,Lycium javellense,Lanza,species,synonym
3802410,,7300058,Lycium tenuiramosum,Dammer,species,synonym
3798488,,7300058,Lycium albiflorum,Dammer,species,synonym
3803151,,7300058,Lycium ovinum,Dammer,species,synonym
8596783,,7300058,Lycium arabicum,Schweinf.,species,homotypic synonym
7479284,,7300058,Lycium albiflorum,Phil.,species,synonym
3797450,,7300058,Lycium erythraeum,Schweinf. ex Vatke,species,synonym
3797510,,7300058,Lycium ellenbeckii,Dammer,species,synonym
3797651,,7300058,Lycium cufodontii,Lanza,species,synonym
8600887,,7300058,Lycium erythraeum,Schweinf.,species,homotypic synonym
3803342,,7300058,Lycium merkeri,Dammer,species,synonym
7464107,,7300058,Lycium mediterraneum cinnamomeum,Dunal,variety,synonym
8776354,,7300058,Lycium mediterraneum leptophyllum,Dunal,variety,synonym
7680693,,7300058,Lycium shawii leptophyllum,(Bornm.) Täckh. & Boulos,variety,synonym
3798424,,7300058,Lycium arabicum,Schweinf. ex Boiss.,species,synonym
12375883,,7300058,Lycium persicum cinereum,Bornm.,variety,synonym
8013793,,7300058,Lycium barbarum,Mill.,species,heterotypic synonym
3802977,,7300058,Lycium persicum,Miers,species,synonym
3802242,,7300058,Lycium withaniifolium,Dammer,species,synonym
12332344,,7300058,Lycium mediterraneum longiflorum,Dunal,subspecies,synonym
8846194,,7300058,Lycium mediterraneum cinereum,Dunal,variety,synonym
3796864,,7300058,Lycium jaegeri,Dammer,species,synonym
8337757,,7300058,Lycium persicum leptophyllum,(Dunal) Bornm.,variety,synonym
3802563,,7300058,Lycium shawii leptophyllum,(Dunal) Täckh. & Boulos ex A.Baytop,variety,synonym
3797554,,3797561,Lycium divaricatum,Rusby,species,synonym
3802690,,3797561,Lycium scabrum,Nees,species,synonym
3798824,,3797561,Lycium oreophilum,Wedd.,species,synonym
7670407,,3797561,Grabowskia disticha,Nees,species,synonym
3803346,,3797561,Grabowskia disticha,(Meyen) Walp.,species,synonym
8503042,,3797002,Lycium halophyllum,Welw.,species,homotypic synonym
3797245,,3802772,Lycium foliosum,Stocks,species,synonym
3802420,,3802772,Lycium tataricum,Pall.,species,synonym
8867827,,3802772,Lycium ruthenicum brevifolium,Kuntze,variety,synonym
7919363,,3802772,Lycium turcomannicum,Fisch. & C.A.Mey. ex Ledeb.,species,synonym
8240561,,3802772,Lycium glaucum,Miers,species,heterotypic synonym
12336941,,3802772,Lycium vulgare ruthenicum,(Murray) Terraciano,variety,synonym
8542709,,3797177,Lycium elongatum riojana,Hieron.,variety,homotypic synonym
3803000,,3797177,Lycium penduliflorum,I.M.Johnst.,species,synonym
3803311,,3797177,Lycium miersii,F.A.Barkley,species,synonym
3797473,,3797177,Lycium elongatum riojana,Hieron. ex Hauman,variety,synonym
7812350,,3797177,Lycium longiflorum riojana,Hieron. ex Hauman,variety,synonym
8527130,,3797177,Lycium longiflorum riojana,Hieron.,variety,homotypic synonym
3802622,,3797177,Lycium scoparium fuscum,(Miers) A.Terracc.,variety,synonym
3797127,,3797177,Lycium gilliesianum fuscum,(Miers) F.A.Barkley,variety,synonym
3803220,,3797177,Lycium normale fuscum,(Miers) Terrac,variety,homotypic synonym
